analysis_scope,platform,content_type,topic_title,content_date,author_hash,text_for_sentiment,text_word_count,sentiment_label,sentiment_score,emotion_label,stance_label,topic_cluster,topic_matches,risk_flags,is_low_information,comment_like_count,post_like_count,post_comment_count,post_share_or_repost_count,post_view_count,url,source_file,sentiment_family
public_social_comment,TikTok,comment,"Sobat Hijau, sadar gak sih cuaca makin random? Lagi panas nyengat, tiba-tiba hujan nggak kenal waktu😔 Ternyata semua itu ada hubungannya sama emisi yang terus naik. Simak penjelasannya di video berikut ini, ya! #FOLUNetSink2030 #Kemenhut ",2026-01-12 10:15:28,user_34676515a6,Min gmn kabarnya hutan borneo juga knpa smpek bersih gak ada pohon sm skli,14,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,1.0,50.0,15.0,12.0,2260.0,https://www.tiktok.com/@kemenhut_ri/video/7594277825205751061,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Sobat Hijau, sadar gak sih cuaca makin random? Lagi panas nyengat, tiba-tiba hujan nggak kenal waktu😔 Ternyata semua itu ada hubungannya sama emisi yang terus naik. Simak penjelasannya di video berikut ini, ya! #FOLUNetSink2030 #Kemenhut ",2026-01-15 05:02:47,user_bab2d27c7d,"tolong mason elephant park pak banyak gajah di exploitasi, gajah hamil ditunggangi, gajah kecil di tunggangi, luka luka gajah nya , untuk minum mereka susah,, tolong pak",26,neutral,0,neutral,neutral_or_unclear,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,,50.0,15.0,12.0,2260.0,https://www.tiktok.com/@kemenhut_ri/video/7594277825205751061,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Sobat Hijau, sadar gak sih cuaca makin random? Lagi panas nyengat, tiba-tiba hujan nggak kenal waktu😔 Ternyata semua itu ada hubungannya sama emisi yang terus naik. Simak penjelasannya di video berikut ini, ya! #FOLUNetSink2030 #Kemenhut ",2026-01-13 01:41:29,user_666f261600,Save gajah Mason park!!!,4,neutral,0,neutral,neutral_or_unclear,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,1.0,50.0,15.0,12.0,2260.0,https://www.tiktok.com/@kemenhut_ri/video/7594277825205751061,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Sobat Hijau, sadar gak sih cuaca makin random? Lagi panas nyengat, tiba-tiba hujan nggak kenal waktu😔 Ternyata semua itu ada hubungannya sama emisi yang terus naik. Simak penjelasannya di video berikut ini, ya! #FOLUNetSink2030 #Kemenhut ",2026-01-12 11:12:54,user_93f3f7f81c,"min gajah di mason bali masih ditunggangi,tolong lah mna komitmen kalian😭😭😭masa pemerintahan kalah sma mason",17,neutral,0,neutral,neutral_or_unclear,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,1.0,50.0,15.0,12.0,2260.0,https://www.tiktok.com/@kemenhut_ri/video/7594277825205751061,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Sobat Hijau, sadar gak sih cuaca makin random? Lagi panas nyengat, tiba-tiba hujan nggak kenal waktu😔 Ternyata semua itu ada hubungannya sama emisi yang terus naik. Simak penjelasannya di video berikut ini, ya! #FOLUNetSink2030 #Kemenhut ",2026-01-21 15:22:40,user_fb65be5cd5,"lahan bekas tambang daerah kaltim bnyk tu bhkn di biarkan bertahun"" itu sbnrnya tujuannya apa? hbis di keruk lalu di biarkn",21,negative,-1,concern,critical_or_concern,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,conflict_land_tenure; climate_impact_concern; unanswered_question,False,,50.0,15.0,12.0,2260.0,https://www.tiktok.com/@kemenhut_ri/video/7594277825205751061,tiktok_folu_comments_final.csv,negative
public_social_comment,TikTok,comment,"Sobat Hijau, sadar gak sih cuaca makin random? Lagi panas nyengat, tiba-tiba hujan nggak kenal waktu😔 Ternyata semua itu ada hubungannya sama emisi yang terus naik. Simak penjelasannya di video berikut ini, ya! #FOLUNetSink2030 #Kemenhut ",2026-01-13 00:48:24,user_58b811402b,gajah mason,2,neutral,0,neutral,neutral_or_unclear,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,1.0,50.0,15.0,12.0,2260.0,https://www.tiktok.com/@kemenhut_ri/video/7594277825205751061,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Sobat Hijau, sadar gak sih cuaca makin random? Lagi panas nyengat, tiba-tiba hujan nggak kenal waktu😔 Ternyata semua itu ada hubungannya sama emisi yang terus naik. Simak penjelasannya di video berikut ini, ya! #FOLUNetSink2030 #Kemenhut ",2026-01-22 02:28:56,user_31775f6896,akibat pemanasan global,3,neutral,0,neutral,neutral_or_unclear,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,,50.0,15.0,12.0,2260.0,https://www.tiktok.com/@kemenhut_ri/video/7594277825205751061,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Sobat Hijau, sadar gak sih cuaca makin random? Lagi panas nyengat, tiba-tiba hujan nggak kenal waktu😔 Ternyata semua itu ada hubungannya sama emisi yang terus naik. Simak penjelasannya di video berikut ini, ya! #FOLUNetSink2030 #Kemenhut ",2026-01-12 01:30:47,user_413c90d12a,"gimana, hutan aja udah jadi kebun sawit",7,neutral_question,0,curiosity,question_or_information_seeking,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,1.0,50.0,15.0,12.0,2260.0,https://www.tiktok.com/@kemenhut_ri/video/7594277825205751061,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Sobat Hijau, sadar gak sih cuaca makin random? Lagi panas nyengat, tiba-tiba hujan nggak kenal waktu😔 Ternyata semua itu ada hubungannya sama emisi yang terus naik. Simak penjelasannya di video berikut ini, ya! #FOLUNetSink2030 #Kemenhut ",2026-01-13 01:44:02,user_666f261600,"Tolong kroscek gajah di Mason park min, ini sudah sangat memperhatin kan",12,neutral,0,neutral,neutral_or_unclear,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,1.0,50.0,15.0,12.0,2260.0,https://www.tiktok.com/@kemenhut_ri/video/7594277825205751061,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Sobat Hijau, sadar gak sih cuaca makin random? Lagi panas nyengat, tiba-tiba hujan nggak kenal waktu😔 Ternyata semua itu ada hubungannya sama emisi yang terus naik. Simak penjelasannya di video berikut ini, ya! #FOLUNetSink2030 #Kemenhut ",2026-01-14 14:27:35,user_3570241893,Gajah di Mason tolong perhatiannya. satwa dilindungi bukan dieksploitasi demi uang,11,neutral,0,neutral,neutral_or_unclear,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,1.0,50.0,15.0,12.0,2260.0,https://www.tiktok.com/@kemenhut_ri/video/7594277825205751061,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Sobat Hijau, sadar gak sih cuaca makin random? Lagi panas nyengat, tiba-tiba hujan nggak kenal waktu😔 Ternyata semua itu ada hubungannya sama emisi yang terus naik. Simak penjelasannya di video berikut ini, ya! #FOLUNetSink2030 #Kemenhut ",2026-01-13 04:44:01,user_cd8b0b3455,pa tolong itu MASON ELEPHANT PARK ditindak pa,8,neutral,0,neutral,neutral_or_unclear,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,1.0,50.0,15.0,12.0,2260.0,https://www.tiktok.com/@kemenhut_ri/video/7594277825205751061,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Sobat Hijau, sudah saatnya nih kita saling bantu untuk mengurangi pemanasan global. Ini dia beberapa cara sederhana yang bisa kita lakukan demi lingkungan yang lebih sehat!  #KLHK #KamusDigitalKehutanan #PemanasanGlobal  #fypシ #IndonesiaFoluNetSink2030 #FoluNetSink2030",2023-08-04 11:38:55,user_23310afe79,berasa ges panas😁,3,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,1.0,1584.0,10.0,137.0,699200.0,https://www.tiktok.com/@kemenhut_ri/video/7263382272806587653,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Sobat Hijau, sudah saatnya nih kita saling bantu untuk mengurangi pemanasan global. Ini dia beberapa cara sederhana yang bisa kita lakukan demi lingkungan yang lebih sehat!  #KLHK #KamusDigitalKehutanan #PemanasanGlobal  #fypシ #IndonesiaFoluNetSink2030 #FoluNetSink2030",2023-10-14 05:17:04,user_797259a9d6,izin bertanya pak/bu.. apakah sdh ada peraturan terkait penanganan limbah alat medis yg rusak/patah/dsb? terimakasih 😊🙏,18,negative,-1,concern,critical_or_concern,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; climate_impact_concern; unanswered_question,False,,1584.0,10.0,137.0,699200.0,https://www.tiktok.com/@kemenhut_ri/video/7263382272806587653,tiktok_folu_comments_final.csv,negative
public_social_comment,TikTok,comment,"Sobat Hijau, sudah saatnya nih kita saling bantu untuk mengurangi pemanasan global. Ini dia beberapa cara sederhana yang bisa kita lakukan demi lingkungan yang lebih sehat!  #KLHK #KamusDigitalKehutanan #PemanasanGlobal  #fypシ #IndonesiaFoluNetSink2030 #FoluNetSink2030",2023-08-05 10:12:38,user_92c4257959,"Alhamdulillah, mantap penjelasannya kak 🌏",4,positive,1,appreciation,supportive_or_appreciative,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Dukungan & apresiasi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,,1584.0,10.0,137.0,699200.0,https://www.tiktok.com/@kemenhut_ri/video/7263382272806587653,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,"Sobat Hijau, sudah saatnya nih kita saling bantu untuk mengurangi pemanasan global. Ini dia beberapa cara sederhana yang bisa kita lakukan demi lingkungan yang lebih sehat!  #KLHK #KamusDigitalKehutanan #PemanasanGlobal  #fypシ #IndonesiaFoluNetSink2030 #FoluNetSink2030",2023-08-05 02:44:16,user_0dc6477b1e,mengurangi usaha penebangan pohon yang tak terbatas dan tidak regenerasi pohon di hutan..itu juga menyebabkan naiknya pemanasan global..,19,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,,1584.0,10.0,137.0,699200.0,https://www.tiktok.com/@kemenhut_ri/video/7263382272806587653,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"“FOLU itu apa sih?” 🤔 Kira-kira Sobat Hijau sudah tau belum ya? Di video ini, kita rangkum reaksi netizen soal FOLU 😉 Lewat video ini, kita bahas kenapa FOLU penting buat kita semua! #FOLUNetSink2030 #Kemenhut ",2026-01-13 09:08:31,user_45add1088f,Tolong pak 🥹🙏🏽,2,neutral,0,neutral,neutral_or_unclear,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Pertanyaan publik,unanswered_question,False,2.0,34.0,9.0,2.0,1544.0,https://www.tiktok.com/@kemenhut_ri/video/7594755168709725461,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"“FOLU itu apa sih?” 🤔 Kira-kira Sobat Hijau sudah tau belum ya? Di video ini, kita rangkum reaksi netizen soal FOLU 😉 Lewat video ini, kita bahas kenapa FOLU penting buat kita semua! #FOLUNetSink2030 #Kemenhut ",2026-01-15 05:02:04,user_bab2d27c7d,"tolong mason elephant park pak banyak gajah di exploitasi, gajah hamil ditunggangi, gajah kecil di tunggangi, luka luka gajah nya , untuk minum mereka susah,, tolong pak",26,neutral,0,neutral,neutral_or_unclear,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Pertanyaan publik,unanswered_question,False,,34.0,9.0,2.0,1544.0,https://www.tiktok.com/@kemenhut_ri/video/7594755168709725461,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"“FOLU itu apa sih?” 🤔 Kira-kira Sobat Hijau sudah tau belum ya? Di video ini, kita rangkum reaksi netizen soal FOLU 😉 Lewat video ini, kita bahas kenapa FOLU penting buat kita semua! #FOLUNetSink2030 #Kemenhut ",2026-01-14 14:26:51,user_3570241893,please pak buk beri peringatan pada Mason elephant Bali masih ada gajah tunggang.,13,neutral,0,neutral,neutral_or_unclear,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Pertanyaan publik,unanswered_question,False,,34.0,9.0,2.0,1544.0,https://www.tiktok.com/@kemenhut_ri/video/7594755168709725461,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"“FOLU itu apa sih?” 🤔 Kira-kira Sobat Hijau sudah tau belum ya? Di video ini, kita rangkum reaksi netizen soal FOLU 😉 Lewat video ini, kita bahas kenapa FOLU penting buat kita semua! #FOLUNetSink2030 #Kemenhut ",2026-01-17 01:05:37,user_b09c5bc8c2,tolong bantu gajah gajah diIndonesia pls jangan tutup mata🥹 Juli Antoni #SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,22,positive,1,appreciation,supportive_or_appreciative,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,deforestation_criticism; unanswered_question,False,,34.0,9.0,2.0,1544.0,https://www.tiktok.com/@kemenhut_ri/video/7594755168709725461,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,"“FOLU itu apa sih?” 🤔 Kira-kira Sobat Hijau sudah tau belum ya? Di video ini, kita rangkum reaksi netizen soal FOLU 😉 Lewat video ini, kita bahas kenapa FOLU penting buat kita semua! #FOLUNetSink2030 #Kemenhut ",2026-01-13 16:32:31,user_df09085471,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,11,neutral_question,0,curiosity,question_or_information_seeking,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,deforestation_criticism; unanswered_question,False,2.0,34.0,9.0,2.0,1544.0,https://www.tiktok.com/@kemenhut_ri/video/7594755168709725461,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"“FOLU itu apa sih?” 🤔 Kira-kira Sobat Hijau sudah tau belum ya? Di video ini, kita rangkum reaksi netizen soal FOLU 😉 Lewat video ini, kita bahas kenapa FOLU penting buat kita semua! #FOLUNetSink2030 #Kemenhut ",2026-01-14 08:22:15,user_ad7bc2d88d,MIN KUDU NGADU KE SIAPA LAGI ADA GAJAH JADI TULANG PUNGGUNG MANUSIA DI BALI. DI PERLAKUKAN TIDAK BAIK!! TOLLNG DONG BANTU.,21,positive,3,appreciation,supportive_or_appreciative,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Pertanyaan publik,unanswered_question,False,1.0,34.0,9.0,2.0,1544.0,https://www.tiktok.com/@kemenhut_ri/video/7594755168709725461,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,"“FOLU itu apa sih?” 🤔 Kira-kira Sobat Hijau sudah tau belum ya? Di video ini, kita rangkum reaksi netizen soal FOLU 😉 Lewat video ini, kita bahas kenapa FOLU penting buat kita semua! #FOLUNetSink2030 #Kemenhut ",2026-01-14 10:37:12,user_a9b1124b34,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,11,neutral_question,0,curiosity,question_or_information_seeking,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,deforestation_criticism; unanswered_question,False,,34.0,9.0,2.0,1544.0,https://www.tiktok.com/@kemenhut_ri/video/7594755168709725461,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Papua Tengah Siap Dukung Indonesia’s FOLU Net Sink 2030! 🌿🇮🇩 Sesuai dengan komitmen global dalam Nationally Determined Contribution (NDC) dan Kepmen LHK No. 194 Tahun 2025, Pemerintah Provinsi Papua Tengah terus bergerak nyata dalam menjaga paru-paru dunia. Melalui program FOLU Net Sink 2030, kita menargetkan penyerapan emisi bersih sebesar 140 juta ton setara CO2. Di tahun 2025, Pemprov Papua Tengah telah berhasil merehabilitasi ±200 hektare hutan dan lahan! 🌳 Langkah strategis ke depan: ✅ Restorasi ekosistem mangrove di wilayah pesisir. ✅ Penguatan patroli keamanan hutan. ✅ Kolaborasi erat dengan Masyarakat Adat sebagai mitra strategis. Mari kita jaga keseimbangan ekologi demi masa depan generasi Papua Tengah yang lebih hijau. #PapuaTengah #FOLUNetSink2030 #Kehutanan #LingkunganHidup #IndonesiaHijau  ",2026-05-09 00:17:01,user_0204d6daaf,mantap kk yunita,3,positive,1,appreciation,supportive_or_appreciative,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Perhutanan sosial & ekonomi karbon; Program lapangan & daerah; Dukungan & apresiasi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,,399.0,8.0,8.0,8818.0,https://www.tiktok.com/@provpapuatengah/video/7615157668717628692,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,"Papua Tengah Siap Dukung Indonesia’s FOLU Net Sink 2030! 🌿🇮🇩 Sesuai dengan komitmen global dalam Nationally Determined Contribution (NDC) dan Kepmen LHK No. 194 Tahun 2025, Pemerintah Provinsi Papua Tengah terus bergerak nyata dalam menjaga paru-paru dunia. Melalui program FOLU Net Sink 2030, kita menargetkan penyerapan emisi bersih sebesar 140 juta ton setara CO2. Di tahun 2025, Pemprov Papua Tengah telah berhasil merehabilitasi ±200 hektare hutan dan lahan! 🌳 Langkah strategis ke depan: ✅ Restorasi ekosistem mangrove di wilayah pesisir. ✅ Penguatan patroli keamanan hutan. ✅ Kolaborasi erat dengan Masyarakat Adat sebagai mitra strategis. Mari kita jaga keseimbangan ekologi demi masa depan generasi Papua Tengah yang lebih hijau. #PapuaTengah #FOLUNetSink2030 #Kehutanan #LingkunganHidup #IndonesiaHijau  ",2026-03-10 13:33:42,user_1500aafe41,Mantap tu sdra 👍,3,positive,1,appreciation,supportive_or_appreciative,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Perhutanan sosial & ekonomi karbon; Program lapangan & daerah; Dukungan & apresiasi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,,399.0,8.0,8.0,8818.0,https://www.tiktok.com/@provpapuatengah/video/7615157668717628692,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,"Papua Tengah Siap Dukung Indonesia’s FOLU Net Sink 2030! 🌿🇮🇩 Sesuai dengan komitmen global dalam Nationally Determined Contribution (NDC) dan Kepmen LHK No. 194 Tahun 2025, Pemerintah Provinsi Papua Tengah terus bergerak nyata dalam menjaga paru-paru dunia. Melalui program FOLU Net Sink 2030, kita menargetkan penyerapan emisi bersih sebesar 140 juta ton setara CO2. Di tahun 2025, Pemprov Papua Tengah telah berhasil merehabilitasi ±200 hektare hutan dan lahan! 🌳 Langkah strategis ke depan: ✅ Restorasi ekosistem mangrove di wilayah pesisir. ✅ Penguatan patroli keamanan hutan. ✅ Kolaborasi erat dengan Masyarakat Adat sebagai mitra strategis. Mari kita jaga keseimbangan ekologi demi masa depan generasi Papua Tengah yang lebih hijau. #PapuaTengah #FOLUNetSink2030 #Kehutanan #LingkunganHidup #IndonesiaHijau  ",2026-03-09 07:58:10,user_34b47d29d3,se7 kk,2,neutral,0,neutral,neutral_or_unclear,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Perhutanan sosial & ekonomi karbon; Program lapangan & daerah; Dukungan & apresiasi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,,399.0,8.0,8.0,8818.0,https://www.tiktok.com/@provpapuatengah/video/7615157668717628692,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Papua Tengah Siap Dukung Indonesia’s FOLU Net Sink 2030! 🌿🇮🇩 Sesuai dengan komitmen global dalam Nationally Determined Contribution (NDC) dan Kepmen LHK No. 194 Tahun 2025, Pemerintah Provinsi Papua Tengah terus bergerak nyata dalam menjaga paru-paru dunia. Melalui program FOLU Net Sink 2030, kita menargetkan penyerapan emisi bersih sebesar 140 juta ton setara CO2. Di tahun 2025, Pemprov Papua Tengah telah berhasil merehabilitasi ±200 hektare hutan dan lahan! 🌳 Langkah strategis ke depan: ✅ Restorasi ekosistem mangrove di wilayah pesisir. ✅ Penguatan patroli keamanan hutan. ✅ Kolaborasi erat dengan Masyarakat Adat sebagai mitra strategis. Mari kita jaga keseimbangan ekologi demi masa depan generasi Papua Tengah yang lebih hijau. #PapuaTengah #FOLUNetSink2030 #Kehutanan #LingkunganHidup #IndonesiaHijau  ",2026-05-15 04:28:21,user_3cebb7dfd1,jaga hutan apa yang Nabire barat saja penebangan hutan. hutan semakin rusak ya kaeee,14,neutral_question,0,curiosity,question_or_information_seeking,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Perhutanan sosial & ekonomi karbon; Program lapangan & daerah; Dukungan & apresiasi; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; unanswered_question,False,1.0,399.0,8.0,8.0,8818.0,https://www.tiktok.com/@provpapuatengah/video/7615157668717628692,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Papua Tengah Siap Dukung Indonesia’s FOLU Net Sink 2030! 🌿🇮🇩 Sesuai dengan komitmen global dalam Nationally Determined Contribution (NDC) dan Kepmen LHK No. 194 Tahun 2025, Pemerintah Provinsi Papua Tengah terus bergerak nyata dalam menjaga paru-paru dunia. Melalui program FOLU Net Sink 2030, kita menargetkan penyerapan emisi bersih sebesar 140 juta ton setara CO2. Di tahun 2025, Pemprov Papua Tengah telah berhasil merehabilitasi ±200 hektare hutan dan lahan! 🌳 Langkah strategis ke depan: ✅ Restorasi ekosistem mangrove di wilayah pesisir. ✅ Penguatan patroli keamanan hutan. ✅ Kolaborasi erat dengan Masyarakat Adat sebagai mitra strategis. Mari kita jaga keseimbangan ekologi demi masa depan generasi Papua Tengah yang lebih hijau. #PapuaTengah #FOLUNetSink2030 #Kehutanan #LingkunganHidup #IndonesiaHijau  ",2026-05-09 11:35:44,user_67cb20e80a,200 hektar yg ditanami kembali itu dmn ? klo bicara itu ksi bukti jgn kabualan besar..pk bicara jd perhatian dunia sgala..dunia mn lg ini.,25,neutral_question,0,curiosity,question_or_information_seeking,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Perhutanan sosial & ekonomi karbon; Program lapangan & daerah; Dukungan & apresiasi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,,399.0,8.0,8.0,8818.0,https://www.tiktok.com/@provpapuatengah/video/7615157668717628692,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Papua Tengah Siap Dukung Indonesia’s FOLU Net Sink 2030! 🌿🇮🇩 Sesuai dengan komitmen global dalam Nationally Determined Contribution (NDC) dan Kepmen LHK No. 194 Tahun 2025, Pemerintah Provinsi Papua Tengah terus bergerak nyata dalam menjaga paru-paru dunia. Melalui program FOLU Net Sink 2030, kita menargetkan penyerapan emisi bersih sebesar 140 juta ton setara CO2. Di tahun 2025, Pemprov Papua Tengah telah berhasil merehabilitasi ±200 hektare hutan dan lahan! 🌳 Langkah strategis ke depan: ✅ Restorasi ekosistem mangrove di wilayah pesisir. ✅ Penguatan patroli keamanan hutan. ✅ Kolaborasi erat dengan Masyarakat Adat sebagai mitra strategis. Mari kita jaga keseimbangan ekologi demi masa depan generasi Papua Tengah yang lebih hijau. #PapuaTengah #FOLUNetSink2030 #Kehutanan #LingkunganHidup #IndonesiaHijau  ",2026-03-18 21:27:48,user_958ee0943e,kak jaga laut juga pantai sama sungai juga kasian banyak sekali sampah jadi,13,positive,1,appreciation,supportive_or_appreciative,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Perhutanan sosial & ekonomi karbon; Program lapangan & daerah; Dukungan & apresiasi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,,399.0,8.0,8.0,8818.0,https://www.tiktok.com/@provpapuatengah/video/7615157668717628692,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,"Dampak perubahan iklim semakin nyata, mulai dari cuaca ekstrem hingga meningkatnya risiko bencana. Pemahaman dan kesadaran bersama menjadi kunci dalam menghadapi tantangan ini. #FOLUNetSink2030 #Kemenhut ",2026-06-07 03:55:46,user_91b3e33202,Izin save video unt potongan video klip iklim,8,negative,-1,concern,critical_or_concern,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi,conflict_land_tenure; climate_impact_concern,False,,105.0,7.0,57.0,4314.0,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,tiktok_folu_comments_final.csv,negative
